time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,mean,lat50,lat75,lat80,lat90,lat95,lat98,lat99,lat100
1637123683,1024M,3.0,645734400.0,0.057004,40,630466,629737,648840,650310,655624,656696,660529,660529,662783
1637123694,1024M,3.0,718782464.0,0.057004,50,750156,748343,771017,771840,781189,786583,788702,788702,789999
1637123705,1024M,3.0,768978944.0,0.008994,60,930075,932531,947941,949376,954043,960554,960678,961032,961654
1637123716,1024M,3.0,825065472.0,0.311343,70,1109651,1110933,1134121,1138657,1144249,1154603,1156737,1156932,1156996
1637123727,1024M,3.0,840482816.0,0.240213,80,1142931,1143006,1173434,1178176,1180815,1183655,1190720,1194378,1197548
1637123932,768M,3.0,488439808.0,0.008764,10,171454,172917,175077,175077,175295,175295,175295,175295,177554
1637123943,768M,3.0,552947712.0,0.008764,20,334619,332686,347950,347950,352836,354049,354049,354049,355879
1637123953,768M,3.0,596971520.0,0.0,30,467625,468443,474163,475510,478525,479554,485842,485842,486789
1637123964,768M,3.0,630398976.0,0.006509,40,624518,625303,633062,633865,638764,640884,641487,641487,642058
1637123975,768M,3.0,719118336.0,0.126465,50,756394,758527,770649,772406,778590,780415,785109,785109,788424
1637123986,768M,3.0,769368064.0,0.15266,60,969595,971312,989868,992736,1004823,1005798,1005898,1006265,1006670
1637123997,768M,3.0,820776960.0,0.242403,70,1093847,1100229,1122882,1123870,1127751,1131405,1144020,1146764,1146883
1637124008,768M,3.0,820776960.0,0.242403,80,1157395,1163028,1188507,1190152,1207112,1208303,1221284,1223810,1224272
1637124216,512M,3.0,483856384.0,0.004579,10,168037,170783,171817,171817,173050,173050,173050,173050,173111
1637124227,512M,3.0,548536320.0,0.012544,20,354145,355689,362662,362662,365056,365633,365633,365633,366971
1637124237,512M,3.0,592531456.0,0.045994,30,465147,463827,471331,472589,474062,478452,480168,480168,485137
1637124248,512M,3.0,625942528.0,0.045994,40,613526,617398,636031,636400,638083,638872,639714,639714,640387
1637124259,512M,3.0,698847232.0,0.013678,50,822653,822693,849183,849778,850301,856823,856969,856969,857039
1637124270,512M,3.0,749101056.0,0.115325,60,1241776,1251343,1260874,1262146,1267731,1269893,1272761,1272913,1272950
1637124281,512M,3.0,820109312.0,0.305082,70,1089325,1103405,1121838,1124653,1132547,1134582,1136380,1137419,1137504
1637124293,512M,3.0,820109312.0,0.305082,80,1144417,1157992,1177591,1178541,1182677,1186664,1193984,1194089,1194755
1637124499,256M,3.0,487923712.0,0.008133,10,173293,174639,176335,176335,176442,176442,176442,176442,177145
1637124631,256M,3.0,268386304.0,0.304496,90,22726111,22722865,22767463,22777115,22781280,22794135,22800984,22801581,22803957
1637124706,256M,3.0,268427264.0,0.36477,100,63968031,63984663,64166973,64186572,64280074,64293191,64295293,64302179,64314299
1637124806,256M,3.0,268423168.0,0.303546,110,89943818,89957808,89983287,89989092,90002331,90003212,90024078,90025627,90032632
1637124888,256M,3.0,268427264.0,0.485318,120,71716310,71701771,71782628,71785355,71805903,71813101,71813608,71814121,71821407
1637128508,4096M,2.5,326533120.0,0.006684,10,433168,436086,439179,439179,439475,439475,439475,439475,439972
1637128518,4096M,2.5,400990208.0,0.016074,20,298757,298419,301765,301765,305043,307280,307280,307280,309155
1637128529,4096M,2.5,425889792.0,0.016074,30,452080,453892,463572,468539,478814,481575,481664,481664,481758
1637128540,4096M,2.5,490668032.0,0.024754,40,1262102,1255616,1274273,1275927,1291765,1292598,1292808,1292808,1293081
1637128551,4096M,2.5,490668032.0,0.0,50,789341,792489,803918,808006,810446,812155,814346,814346,815758
1637128563,4096M,2.5,629501952.0,0.0,60,1635689,1631565,1658124,1658266,1672268,1673532,1674089,1674124,1675766
1637128574,4096M,2.5,655360000.0,0.292193,70,1061359,1062913,1074571,1079066,1081700,1082958,1086692,1087751,1088763
1637128585,4096M,2.5,655360000.0,0.292193,80,1125383,1122425,1155661,1158745,1163362,1167085,1168278,1176971,1178075
1637128796,3840M,2.5,474394624.0,0.077067,10,181058,182277,185151,185151,185560,185560,185560,185560,185804
1637128806,3840M,2.5,539136000.0,0.0,20,351377,354390,356576,356576,358059,360821,360821,360821,361488
1637128817,3840M,2.5,573886464.0,0.0,30,531301,531349,541057,541080,548273,549111,549175,549175,550847
1637128828,3840M,2.5,638517248.0,0.040398,40,700855,702542,711952,713947,716229,718868,722461,722461,722865
1637128839,3840M,2.5,680112128.0,0.040398,50,771749,784600,793829,796726,803152,804569,805786,805786,806467
1637128850,3840M,2.5,786165760.0,0.111671,60,893502,893266,903475,909343,914458,921362,921502,922552,922627
1637128861,3840M,2.5,801734656.0,0.250232,70,1150915,1150033,1174973,1177591,1187208,1189063,1189895,1190597,1191266
1637128872,3840M,2.5,801734656.0,0.251446,80,1140363,1137308,1174275,1185878,1189846,1196639,1200724,1200836,1200872
1637128883,3840M,2.5,419278848.0,0.251446,90,1293672,1303358,1328618,1332104,1347661,1351599,1353705,1354804,1360178
1637128897,3840M,2.5,426987520.0,0.419898,100,3589763,3581618,3631997,3634098,3646970,3649196,3652420,3652750,3652798
1637128909,3840M,2.5,433762304.0,0.338605,110,1549046,1554662,1596825,1607592,1615066,1616229,1618704,1624187,1632340
1637128921,3840M,2.5,438882304.0,0.338605,120,1829648,1827538,1880213,1881784,1901281,1914947,1918793,1919545,1921809
1637128934,3840M,2.5,446881792.0,0.388101,130,2635382,2635029,2677295,2694174,2722015,2729661,2734757,2739941,2744780
1637128946,3840M,2.5,453070848.0,0.388101,140,2756800,2761825,2829064,2843066,2869364,2878647,2884684,2887477,2889608
1637128961,3840M,2.5,459202560.0,0.427361,150,4733605,4748936,4818225,4823983,4832726,4842223,4858142,4860735,4864772
1637128975,3840M,2.5,468385792.0,0.481368,160,3149306,3152336,3242106,3244458,3268933,3273189,3278047,3278326,3279341
1637128988,3840M,2.5,526147584.0,0.481368,170,3246659,3234682,3343680,3348247,3357087,3370321,3372436,3374297,3376437
1637129005,3840M,2.5,533540864.0,0.794614,180,6386393,6383701,6458971,6468351,6475171,6480090,6490512,6491503,6492154
1637129025,3840M,2.5,536576000.0,0.489383,190,10314326,10312192,10375772,10385432,10404906,10411049,10415421,10417027,10417303
1637129234,3584M,2.5,612741120.0,0.008347,10,179734,175694,176095,176095,201919,201919,201919,201919,203623
1637129244,3584M,2.5,677462016.0,0.047922,20,312282,314720,318850,318850,319961,324076,324076,324076,325765
1637129255,3584M,2.5,711925760.0,0.047922,30,475580,468591,498424,498433,499685,499706,501179,501179,518121
1637129266,3584M,2.5,745304064.0,0.007943,40,592553,593752,604338,610005,612813,613740,613955,613955,614677
1637129276,3584M,2.5,818495488.0,0.171518,50,744035,742007,755535,757922,764680,767338,770299,770299,774109
1637129288,3584M,2.5,868593664.0,0.171518,60,1095106,1099883,1110492,1112874,1121692,1123716,1124141,1124319,1126118
1637129299,3584M,2.5,942620672.0,0.237369,70,1047763,1059301,1070430,1073181,1082781,1083177,1087313,1088160,1088380
1637129310,3584M,2.5,953393152.0,0.30658,80,1192937,1197061,1227213,1228469,1231394,1246313,1252362,1253134,1275389
1637129322,3584M,2.5,953393152.0,0.400462,90,1804206,1821551,1848157,1849723,1870933,1872700,1874090,1874129,1875225
1637129334,3584M,2.5,426311680.0,0.308904,100,1412939,1438794,1452811,1455847,1469927,1471379,1472277,1472522,1476677
1637129345,3584M,2.5,436338688.0,0.314566,110,1546154,1541470,1587101,1590553,1605391,1609884,1615071,1615348,1622155
1637129359,3584M,2.5,437157888.0,0.314566,120,4012552,4009786,4045723,4064341,4072135,4078547,4080733,4081754,4081912
1637129567,3328M,2.5,509833216.0,0.005275,10,179576,181995,182572,182572,183302,183302,183302,183302,184606
1637129578,3328M,2.5,574685184.0,0.06082,20,341863,341200,345883,345883,347152,347501,347501,347501,358082
1637129588,3328M,2.5,609325056.0,0.06082,30,432561,436021,438360,438530,439602,441234,442551,442551,443297
1637129599,3328M,2.5,642719744.0,0.053836,40,636663,638767,654961,655005,661693,667010,670606,670606,671795
1637129610,3328M,2.5,715608064.0,0.053836,50,1383797,1392755,1401924,1402405,1406786,1415473,1418696,1418696,1419276
1637129621,3328M,2.5,765882368.0,0.074554,60,915616,909021,949406,949752,951517,956679,956744,956962,974978
1637129633,3328M,2.5,846417920.0,0.245026,70,1200470,1208095,1228461,1230832,1236206,1243456,1246383,1248595,1249630
1637129644,3328M,2.5,848400384.0,0.242502,80,1145870,1160336,1173296,1175381,1186604,1189651,1190692,1191930,1192337
1637129855,3072M,2.5,483835904.0,0.043383,10,195990,195909,201425,201425,203097,203097,203097,203097,203499
1637129865,3072M,2.5,548646912.0,0.043383,20,306982,309992,315870,315870,317439,318073,318073,318073,318291
1637129876,3072M,2.5,583249920.0,0.072104,30,518272,519367,523757,523777,526903,527203,529372,529372,530148
1637129886,3072M,2.5,616742912.0,0.0,40,652185,643124,686144,686890,695475,697828,697985,697985,699001
1637129898,3072M,2.5,689795072.0,0.0,50,1435346,1458191,1466913,1469768,1482334,1483012,1485268,1485268,1490833
1637129909,3072M,2.5,762224640.0,0.026345,60,969812,966340,991395,999529,1001777,1007244,1019170,1027201,1027396
1637129920,3072M,2.5,812793856.0,0.239309,70,1222568,1223163,1249179,1253789,1263365,1275891,1278238,1281353,1286762
1637129932,3072M,2.5,822255616.0,0.269775,80,1130285,1135732,1155912,1157634,1165999,1172711,1180176,1181371,1184621
1637130146,2816M,2.5,483729408.0,0.033158,10,184261,185183,189111,189111,190425,190425,190425,190425,191926
1637130156,2816M,2.5,548249600.0,0.071836,20,354168,358039,361017,361017,362655,363998,363998,363998,366336
1637130167,2816M,2.5,582918144.0,0.071836,30,475189,465945,486738,495895,509846,517381,518146,518146,520381
1637130177,2816M,2.5,647647232.0,0.069225,40,569492,566430,586615,586679,587105,587519,587735,587735,588090
1637130188,2816M,2.5,689340416.0,0.069225,50,707795,704527,724902,725405,731938,732495,734966,734966,736092
1637130199,2816M,2.5,795295744.0,0.115615,60,1369478,1378029,1394424,1394547,1399701,1401203,1403934,1403993,1404655
1637130211,2816M,2.5,816558080.0,0.291321,70,1295303,1290109,1307727,1383645,1387978,1388421,1389749,1389826,1390977
1637130222,2816M,2.5,823144448.0,0.245003,80,1120480,1117599,1154445,1156892,1160283,1177198,1177500,1177773,1179506
1637130435,2560M,2.5,484855808.0,0.063099,10,328818,325654,326047,326047,350518,350518,350518,350518,353946
1637130446,2560M,2.5,549384192.0,0.053442,20,316711,319466,320474,320474,323136,324069,324069,324069,325575
1637130456,2560M,2.5,584019968.0,0.085717,30,582336,580572,597814,597939,599845,600829,603911,603911,606277
1637130467,2560M,2.5,648732672.0,0.058012,40,645040,641139,657346,657674,658912,659339,661942,661942,663691
1637130478,2560M,2.5,690860032.0,0.058012,50,828000,838523,850904,852229,855545,857700,859119,859119,860069
1637130489,2560M,2.5,796557312.0,0.064903,60,915525,920122,926974,928876,932730,941464,942208,945202,946238
1637130500,2560M,2.5,814899200.0,0.239438,70,1017969,1022138,1033768,1040019,1047315,1062544,1081894,1102121,1106574
1637130511,2560M,2.5,823746560.0,0.28955,80,1125405,1141527,1172554,1175746,1178774,1190520,1191353,1198087,1198450
1637130725,2304M,2.5,484511744.0,0.043436,10,171780,173657,175871,175871,176397,176397,176397,176397,176550
1637130735,2304M,2.5,549089280.0,0.06159,20,326248,328055,334235,334235,335070,335784,335784,335784,339173
1637130746,2304M,2.5,583630848.0,0.06811,30,528109,521272,542860,546393,562361,567328,574291,574291,575309
1637130757,2304M,2.5,648339456.0,0.073452,40,735437,738056,745525,745595,747570,747848,747949,747949,755690
1637130768,2304M,2.5,690118656.0,0.073452,50,790609,791291,799711,801425,811801,812942,816200,816200,816376
1637130779,2304M,2.5,795959296.0,0.084939,60,904270,897459,931346,931565,936977,938368,939393,942358,946915
1637130790,2304M,2.5,819195904.0,0.241484,70,1081799,1099624,1119624,1120967,1124180,1125085,1127715,1149933,1175547
1637130801,2304M,2.5,829382656.0,0.433605,80,1117300,1116536,1149330,1150893,1157937,1163227,1164915,1165361,1166922
1637130812,2304M,2.5,829665280.0,0.422122,90,1299301,1306116,1333397,1337189,1346720,1349979,1356883,1357238,1357858
1637130825,2304M,2.5,428994560.0,0.249426,100,2809119,2818949,2843236,2844492,2870691,2872678,2878889,2879851,2879886
1637130837,2304M,2.5,431640576.0,0.246148,110,1518023,1513199,1557986,1563194,1576440,1583632,1587320,1587648,1595465
1637131052,2048M,2.5,504442880.0,0.000249,10,174982,174856,180112,180112,182938,182938,182938,182938,182982
1637131062,2048M,2.5,578805760.0,0.009677,20,323358,324569,331598,331598,332719,333140,333140,333140,336023
1637131073,2048M,2.5,603869184.0,0.009677,30,451863,456810,463269,463319,465777,466435,467302,467302,469737
1637131084,2048M,2.5,668602368.0,0.073569,40,666622,667204,676489,679575,684489,686077,686450,686450,694122
1637131095,2048M,2.5,710348800.0,0.073569,50,819604,818823,835846,838283,851202,856054,871248,871248,878774
1637131106,2048M,2.5,816508928.0,0.142171,60,915145,921944,935396,937774,943272,945367,955712,956163,956839
1637131117,2048M,2.5,830001152.0,0.241781,70,1684468,1688991,1713625,1722159,1736207,1738047,1744927,1744929,1744948
1637131129,2048M,2.5,838590464.0,0.241781,80,1901788,1900218,1931011,1933096,1942649,1950921,1951124,1951280,1951466
1637131337,1792M,2.5,483131392.0,0.010445,10,191424,202411,207317,207317,208132,208132,208132,208132,212577
1637131348,1792M,2.5,547647488.0,0.057234,20,309396,311477,312982,312982,318108,319440,319440,319440,321939
1637131358,1792M,2.5,591568896.0,0.057234,30,485403,486810,493710,494397,500274,500644,507285,507285,507385
1637131369,1792M,2.5,625205248.0,0.048572,40,1048618,1047753,1058795,1060822,1062569,1064854,1073411,1073411,1075126
1637131380,1792M,2.5,698183680.0,0.048572,50,823318,824887,837128,837781,845267,846400,848802,848802,853233
1637131391,1792M,2.5,791764992.0,0.087514,60,991988,991813,1008112,1011659,1015342,1016609,1017131,1023674,1027393
1637131402,1792M,2.5,819089408.0,0.317755,70,1013453,1017643,1034662,1040024,1044640,1050011,1050760,1051000,1051661
1637131414,1792M,2.5,819089408.0,0.237355,80,1136298,1142541,1165679,1167379,1174840,1178305,1180185,1183154,1183199
1637131622,1536M,2.5,484786176.0,0.0,10,238252,241660,243254,243254,245278,245278,245278,245278,245414
1637131632,1536M,2.5,549511168.0,0.050832,20,344230,347109,352794,352794,353531,353591,353591,353591,353695
1637131643,1536M,2.5,584314880.0,0.050832,30,476093,477679,483616,484842,486855,487288,489501,489501,492163
1637131653,1536M,2.5,617742336.0,0.046715,40,682869,682673,691373,692566,698937,703493,703519,703519,703931
1637131664,1536M,2.5,691060736.0,0.046715,50,775207,780015,790127,801304,804389,808085,811230,811230,819699
1637131675,1536M,2.5,741269504.0,0.0,60,887293,885073,904869,905544,914964,919868,920062,925381,928618
1637131686,1536M,2.5,825257984.0,0.305994,70,1046635,1052475,1073883,1075759,1079798,1082952,1089397,1091740,1093483
1637131698,1536M,2.5,829571072.0,0.324185,80,1137839,1143565,1162392,1163954,1179582,1181263,1184785,1193550,1206718
1637131709,1536M,2.5,829571072.0,0.324185,90,1251312,1254801,1273394,1283146,1293576,1299452,1300754,1308152,1311657
1637131721,1536M,2.5,420929536.0,0.235048,100,1442346,1443281,1479571,1480593,1505169,1513450,1516451,1516687,1517041
1637131927,1280M,2.5,493731840.0,0.0,10,220563,223503,223621,223621,224442,224442,224442,224442,225144
1637131938,1280M,2.5,568205312.0,0.010509,20,332388,331790,340863,340863,344157,346413,346413,346413,348470
1637131948,1280M,2.5,593129472.0,0.010509,30,463335,464988,467771,469321,471101,471951,473727,473727,476617
1637131959,1280M,2.5,646717440.0,0.051691,40,575843,574853,586113,586672,594354,595387,596004,596004,602050
1637131970,1280M,2.5,699555840.0,0.106195,50,882906,888012,907547,909951,911690,918048,920781,920781,921596
1637131981,1280M,2.5,749764608.0,0.100378,60,1036200,1040730,1055161,1056400,1059861,1062243,1064573,1065408,1073018
1637131992,1280M,2.5,832884736.0,0.282143,70,1015814,1015578,1038254,1044012,1054426,1057169,1058136,1059237,1061240
1637132003,1280M,2.5,832884736.0,0.248579,80,1120108,1123145,1146429,1149735,1165025,1168107,1169146,1169340,1169379
1637132204,1024M,2.5,488112128.0,0.016322,10,188350,190568,191896,191896,194356,194356,194356,194356,194449
1637132215,1024M,2.5,552771584.0,0.054301,20,435928,434189,444131,444131,445686,448310,448310,448310,449903
1637132226,1024M,2.5,596803584.0,0.054301,30,485491,488639,491370,494303,500907,502370,503316,503316,504468
1637132236,1024M,2.5,630304768.0,0.01001,40,697188,705537,719641,720549,723658,726917,732491,732491,740086
1637132247,1024M,2.5,719056896.0,0.008231,50,753637,756563,761125,762808,765697,774577,776864,776864,781205
1637132258,1024M,2.5,769118208.0,0.008231,60,954966,955477,972904,973393,987218,992336,992703,996539,997023
1637132270,1024M,2.5,818393088.0,0.281543,70,1293610,1314375,1339542,1341647,1364411,1366268,1373940,1375813,1393611
1637132281,1024M,2.5,837906432.0,0.37699,80,1120197,1124759,1150792,1151913,1157305,1159165,1159679,1159889,1171285
1637132488,768M,2.5,498905088.0,0.0,10,751177,752907,753593,753593,754230,754230,754230,754230,769600
1637132499,768M,2.5,563732480.0,0.071557,20,340325,344651,345962,345962,348599,349038,349038,349038,349742
1637132509,768M,2.5,598429696.0,0.071557,30,455163,452896,461259,462159,467082,468524,468786,468786,468837
1637132520,768M,2.5,645615616.0,0.01384,40,782979,783486,791028,791368,793389,798287,799466,799466,803960
1637132531,768M,2.5,704622592.0,0.072308,50,713504,717973,727934,728333,738129,739639,741959,741959,746346
1637132542,768M,2.5,810487808.0,0.050661,60,1408672,1416524,1438996,1439791,1444684,1462887,1463035,1463210,1467217
1637132553,768M,2.5,839163904.0,0.243696,70,1033004,1037560,1053715,1055372,1061444,1064182,1069858,1070053,1073032
1637132565,768M,2.5,843866112.0,0.285666,80,1118717,1118055,1153602,1157511,1162154,1171427,1171942,1172611,1183235
1637132576,768M,2.5,843866112.0,0.320165,90,1272063,1283407,1309150,1311670,1330747,1332287,1332919,1334765,1340699
